AIS;Município;Dia da Semana;Data;Hora
AIS 21;Fortaleza;Quarta;2021-11-10;15:00:00
AIS Não Identificada (Fortaleza);Fortaleza;Quarta;2021-11-10;14:40:00
AIS 19;Fortaleza;Quarta;2021-11-10;14:30:00
AIS 06;Fortaleza;Quarta;2021-11-10;14:30:00
AIS 06;Fortaleza;Quarta;2021-11-10;14:30:00
AIS 18;Fortaleza;Quarta;2021-11-10;14:20:00
AIS 08;Fortaleza;Quarta;2021-11-10;14:20:00
AIS 19;Fortaleza;Quarta;2021-11-10;14:00:00
AIS 03;Alcântaras;Quarta;2021-11-10;14:00:00
AIS 08;Fortaleza;Quarta;2021-11-10;13:50:00
AIS 08;Fortaleza;Quarta;2021-11-10;13:50:00
AIS 15;Eusébio;Quarta;2021-11-10;13:30:00
AIS 17;Fortaleza;Quarta;2021-11-10;13:30:00
AIS 24;Pacatuba;Quarta;2021-11-10;13:30:00
AIS 16;Fortaleza;Quarta;2021-11-10;13:23:00
AIS 16;Fortaleza;Quarta;2021-11-10;13:10:00
AIS Não Identificada (Fortaleza);Fortaleza;Quarta;2021-11-10;13:00:00
AIS 06;Fortaleza;Quarta;2021-11-10;13:00:00
AIS 26;Caucaia;Quarta;2021-11-10;12:45:00
AIS 26;Caucaia;Quarta;2021-11-10;12:40:00
AIS 15;Cascavel;Quarta;2021-11-10;12:30:00
AIS 18;Fortaleza;Quarta;2021-11-10;12:30:00
AIS 17;Fortaleza;Quarta;2021-11-10;12:30:00
AIS 03;Sobral;Quarta;2021-11-10;12:30:00
AIS 17;Fortaleza;Quarta;2021-11-10;12:15:00
AIS 17;Fortaleza;Quarta;2021-11-10;12:10:00
AIS 05;Fortaleza;Quarta;2021-11-10;12:00:00
AIS 21;Fortaleza;Quarta;2021-11-10;11:30:00
AIS 17;Fortaleza;Quarta;2021-11-10;11:10:00
AIS 08;Fortaleza;Quarta;2021-11-10;11:10:00
AIS 25;Horizonte;Quarta;2021-11-10;11:00:00
AIS 24;Maranguape;Quarta;2021-11-10;10:45:00
AIS 04;Canindé;Quarta;2021-11-10;10:45:00
AIS 17;Fortaleza;Quarta;2021-11-10;10:40:00
AIS 18;Fortaleza;Quarta;2021-11-10;10:30:00
AIS 25;Pacajus;Quarta;2021-11-10;10:30:00
AIS 17;Fortaleza;Quarta;2021-11-10;10:20:00
AIS 06;Fortaleza;Quarta;2021-11-10;10:15:00
AIS Não Identificada (Fortaleza);Fortaleza;Quarta;2021-11-10;10:15:00
AIS 15;Aquiraz;Quarta;2021-11-10;10:00:00
AIS 15;Aquiraz;Quarta;2021-11-10;10:00:00
AIS 06;Fortaleza;Quarta;2021-11-10;10:00:00
AIS 29;Ocara;Quarta;2021-11-10;10:00:00
AIS 25;Pacajus;Quarta;2021-11-10;09:55:00
AIS 15;Pindoretama;Quarta;2021-11-10;09:50:00
AIS 17;Fortaleza;Quarta;2021-11-10;09:40:00
AIS 03;Santana do Acaraú;Quarta;2021-11-10;09:40:00
AIS 21;Fortaleza;Quarta;2021-11-10;09:10:00
AIS 12;Caucaia;Quarta;2021-11-10;09:00:00
AIS 08;Fortaleza;Quarta;2021-11-10;09:00:00
AIS 18;Fortaleza;Quarta;2021-11-10;09:00:00
AIS 21;Fortaleza;Quarta;2021-11-10;08:55:00
AIS 25;Horizonte;Quarta;2021-11-10;08:30:00
AIS 05;Fortaleza;Quarta;2021-11-10;07:50:00
AIS 16;Fortaleza;Quarta;2021-11-10;07:30:00
AIS 20;Fortaleza;Quarta;2021-11-10;07:20:14
AIS 22;Fortaleza;Quarta;2021-11-10;07:20:00
AIS 06;Fortaleza;Quarta;2021-11-10;07:15:00
AIS 06;Fortaleza;Quarta;2021-11-10;07:10:00
AIS Não Identificada (Fortaleza);Fortaleza;Quarta;2021-11-10;07:00:00
AIS 16;Fortaleza;Quarta;2021-11-10;07:00:00
AIS 14;Maracanaú;Quarta;2021-11-10;07:00:00
AIS 03;Sobral;Quarta;2021-11-10;06:55:00
AIS 16;Fortaleza;Quarta;2021-11-10;06:50:00
AIS Não Identificada (Fortaleza);Fortaleza;Quarta;2021-11-10;06:50:00
AIS 21;Fortaleza;Quarta;2021-11-10;06:50:00
AIS 08;Fortaleza;Quarta;2021-11-10;06:50:00
AIS 22;Fortaleza;Quarta;2021-11-10;06:45:00
AIS 08;Fortaleza;Quarta;2021-11-10;06:40:00
AIS 21;Fortaleza;Quarta;2021-11-10;06:40:00
AIS 16;Fortaleza;Quarta;2021-11-10;06:40:00
AIS 20;Fortaleza;Quarta;2021-11-10;06:10:00
AIS 18;Fortaleza;Quarta;2021-11-10;06:00:00
AIS 03;Sobral;Quarta;2021-11-10;05:50:00
AIS 16;Fortaleza;Quarta;2021-11-10;05:30:00
AIS 05;Fortaleza;Quarta;2021-11-10;05:30:00
AIS Não Identificada (Fortaleza);Fortaleza;Quarta;2021-11-10;05:30:00
AIS 18;Fortaleza;Quarta;2021-11-10;05:20:00
AIS 18;Fortaleza;Quarta;2021-11-10;05:20:00
AIS 25;Pacajus;Quarta;2021-11-10;05:10:00
AIS 05;Fortaleza;Quarta;2021-11-10;05:00:00
AIS 25;Pacajus;Quarta;2021-11-10;04:30:00
AIS 25;Pacajus;Quarta;2021-11-10;04:30:00
AIS 18;Fortaleza;Quarta;2021-11-10;04:20:00
AIS 29;Mulungu;Quarta;2021-11-10;04:15:00
AIS 03;Pacujá;Quarta;2021-11-10;04:00:00
AIS 16;Fortaleza;Quarta;2021-11-10;03:15:00
AIS 16;Fortaleza;Quarta;2021-11-10;03:00:00
AIS 06;Fortaleza;Quarta;2021-11-10;03:00:00
AIS 24;Pacatuba;Quarta;2021-11-10;02:45:00
AIS 24;Pacatuba;Quarta;2021-11-10;02:45:00
AIS 24;Pacatuba;Quarta;2021-11-10;02:45:00
AIS Não Identificada (Fortaleza);Fortaleza;Quarta;2021-11-10;02:30:00
AIS 17;Fortaleza;Quarta;2021-11-10;02:20:00
AIS 17;Fortaleza;Quarta;2021-11-10;02:00:00
AIS 18;Fortaleza;Quarta;2021-11-10;02:00:00
AIS 09;Morada Nova;Quarta;2021-11-10;02:00:00
AIS 24;Pacatuba;Quarta;2021-11-10;01:20:00
AIS 21;Fortaleza;Quarta;2021-11-10;00:20:00
AIS Não Identificada (Fortaleza);Fortaleza;Quarta;2021-11-10;00:01:00
AIS 19;Fortaleza;Quinta;2021-11-11;23:02:00
AIS 19;Fortaleza;Quinta;2021-11-11;23:00:00
AIS 08;Fortaleza;Quinta;2021-11-11;22:30:00
AIS 15;Cascavel;Quinta;2021-11-11;22:20:00
AIS 16;Fortaleza;Quinta;2021-11-11;22:20:00
AIS 18;Fortaleza;Quinta;2021-11-11;22:15:00
AIS 06;Fortaleza;Quinta;2021-11-11;22:05:00
AIS 18;Fortaleza;Quinta;2021-11-11;22:00:00
AIS 16;Fortaleza;Quinta;2021-11-11;21:50:00
AIS 03;Sobral;Quinta;2021-11-11;21:45:00
AIS 06;Fortaleza;Quinta;2021-11-11;21:40:00
AIS 06;Fortaleza;Quinta;2021-11-11;21:40:00
AIS 18;Fortaleza;Quinta;2021-11-11;21:20:00
AIS 05;Fortaleza;Quinta;2021-11-11;21:00:00
AIS 05;Fortaleza;Quinta;2021-11-11;21:00:00
AIS 18;Fortaleza;Quinta;2021-11-11;20:50:00
AIS 16;Fortaleza;Quinta;2021-11-11;20:49:00
AIS 18;Fortaleza;Quinta;2021-11-11;20:40:00
AIS 05;Fortaleza;Quinta;2021-11-11;20:30:00
AIS 20;Fortaleza;Quinta;2021-11-11;20:30:00
AIS 01;Limoeiro do Norte;Quinta;2021-11-11;20:30:00
AIS 19;Fortaleza;Quinta;2021-11-11;20:15:00
AIS 22;Fortaleza;Quinta;2021-11-11;20:15:00
AIS 07;Novo Oriente;Quinta;2021-11-11;20:10:00
AIS Não Identificada (Fortaleza);Fortaleza;Quinta;2021-11-11;20:00:00
AIS 21;Fortaleza;Quinta;2021-11-11;20:00:00
AIS 19;Fortaleza;Quinta;2021-11-11;20:00:00
AIS 05;Fortaleza;Quinta;2021-11-11;20:00:00
AIS 11;Miraíma;Quinta;2021-11-11;20:00:00
AIS 08;Fortaleza;Quinta;2021-11-11;19:30:00
AIS 22;Fortaleza;Quinta;2021-11-11;19:30:00
AIS 29;Aracoiaba;Quinta;2021-11-11;19:30:00
AIS 02;Barbalha;Quinta;2021-11-11;19:30:00
AIS 17;Fortaleza;Quinta;2021-11-11;19:10:00
AIS 06;Fortaleza;Quinta;2021-11-11;18:54:00
AIS 05;Fortaleza;Quinta;2021-11-11;18:50:00
AIS 06;Fortaleza;Quinta;2021-11-11;18:50:00
AIS 06;Fortaleza;Quinta;2021-11-11;18:40:00
AIS 10;Iguatu;Quinta;2021-11-11;18:40:00
AIS 17;Fortaleza;Quinta;2021-11-11;18:30:00
AIS 21;Fortaleza;Quinta;2021-11-11;18:30:00
AIS 06;Fortaleza;Quinta;2021-11-11;18:30:00
AIS 03;Sobral;Quinta;2021-11-11;18:30:00
AIS 05;Fortaleza;Quinta;2021-11-11;18:15:00
AIS 19;Fortaleza;Quinta;2021-11-11;18:00:00
AIS 06;Fortaleza;Quinta;2021-11-11;18:00:00
AIS 19;Fortaleza;Quinta;2021-11-11;17:30:00
AIS 05;Fortaleza;Quinta;2021-11-11;17:00:00
AIS 17;Fortaleza;Quinta;2021-11-11;17:00:00
AIS 02;Juazeiro do Norte;Quinta;2021-11-11;17:00:00
AIS 18;Fortaleza;Quinta;2021-11-11;16:30:00
AIS 17;Fortaleza;Quinta;2021-11-11;16:25:00
AIS 18;Fortaleza;Quinta;2021-11-11;16:20:00
AIS 18;Fortaleza;Quinta;2021-11-11;16:10:00
AIS 02;Crato;Quinta;2021-11-11;16:00:00
AIS Não Identificada (Fortaleza);Fortaleza;Quinta;2021-11-11;15:56:00
AIS 06;Fortaleza;Quinta;2021-11-11;15:45:00
AIS 12;Caucaia;Quinta;2021-11-11;15:40:00
AIS 08;Fortaleza;Quinta;2021-11-11;15:30:00
AIS 01;Jaguaruana;Quinta;2021-11-11;15:20:00
AIS 03;Sobral;Quinta;2021-11-11;15:20:00
AIS 18;Fortaleza;Quinta;2021-11-11;15:10:00
AIS 18;Fortaleza;Quinta;2021-11-11;15:05:00
AIS 18;Fortaleza;Quinta;2021-11-11;15:00:00
AIS Não Identificada (Fortaleza);Fortaleza;Quinta;2021-11-11;15:00:00
AIS 02;Barbalha;Quinta;2021-11-11;15:00:00
AIS 06;Fortaleza;Quinta;2021-11-11;14:40:00
AIS 06;Fortaleza;Quinta;2021-11-11;14:30:00
AIS 20;Fortaleza;Quinta;2021-11-11;14:30:00
AIS 18;Fortaleza;Quinta;2021-11-11;14:30:00
AIS 03;Santana do Acaraú;Quinta;2021-11-11;14:30:00
AIS 21;Fortaleza;Quinta;2021-11-11;14:20:00
AIS 18;Fortaleza;Quinta;2021-11-11;14:15:00
AIS 19;Fortaleza;Quinta;2021-11-11;14:10:00
AIS 05;Fortaleza;Quinta;2021-11-11;14:10:00
AIS 05;Fortaleza;Quinta;2021-11-11;14:00:00
AIS 18;Fortaleza;Quinta;2021-11-11;14:00:00
AIS 05;Fortaleza;Quinta;2021-11-11;13:45:00
AIS 06;Fortaleza;Quinta;2021-11-11;13:45:00
AIS 05;Fortaleza;Quinta;2021-11-11;13:45:00
AIS 18;Fortaleza;Quinta;2021-11-11;13:40:00
AIS 18;Fortaleza;Quinta;2021-11-11;13:40:00
AIS 02;Juazeiro do Norte;Quinta;2021-11-11;13:30:00
AIS 16;Fortaleza;Quinta;2021-11-11;13:10:00
AIS 02;Juazeiro do Norte;Quinta;2021-11-11;13:05:00
AIS 21;Fortaleza;Quinta;2021-11-11;12:30:00
AIS 16;Fortaleza;Quinta;2021-11-11;12:30:00
AIS 25;Pacajus;Quinta;2021-11-11;12:30:00
AIS 02;Juazeiro do Norte;Quinta;2021-11-11;12:20:00
AIS 18;Fortaleza;Quinta;2021-11-11;12:15:00
AIS 02;Juazeiro do Norte;Quinta;2021-11-11;12:10:00
AIS 21;Fortaleza;Quinta;2021-11-11;12:00:00
AIS 08;Fortaleza;Quinta;2021-11-11;12:00:00
AIS 22;Fortaleza;Quinta;2021-11-11;12:00:00
AIS 22;Fortaleza;Quinta;2021-11-11;11:50:00
AIS 18;Fortaleza;Quinta;2021-11-11;11:46:00
AIS 22;Fortaleza;Quinta;2021-11-11;11:45:00
AIS 17;Fortaleza;Quinta;2021-11-11;11:30:00
AIS 19;Fortaleza;Quinta;2021-11-11;11:05:00
AIS 08;Fortaleza;Quinta;2021-11-11;11:00:00
AIS 16;Fortaleza;Quinta;2021-11-11;11:00:00
AIS 08;Fortaleza;Quinta;2021-11-11;10:30:00
AIS 05;Fortaleza;Quinta;2021-11-11;10:15:00
AIS 16;Fortaleza;Quinta;2021-11-11;09:30:00
AIS 03;Groaíras;Quinta;2021-11-11;09:30:00
AIS 03;Groaíras;Quinta;2021-11-11;09:30:00
AIS 03;Santana do Acaraú;Quinta;2021-11-11;09:30:00
AIS 26;Caucaia;Quinta;2021-11-11;09:20:00
AIS Não Identificada (Fortaleza);Fortaleza;Quinta;2021-11-11;09:20:00
AIS 17;Fortaleza;Quinta;2021-11-11;09:00:00
AIS 15;Aquiraz;Quinta;2021-11-11;08:40:00
AIS 16;Fortaleza;Quinta;2021-11-11;08:30:00
AIS 21;Fortaleza;Quinta;2021-11-11;08:25:00
AIS 01;Limoeiro do Norte;Quinta;2021-11-11;08:15:00
AIS 22;Fortaleza;Quinta;2021-11-11;07:50:00
AIS 16;Fortaleza;Quinta;2021-11-11;07:50:00
AIS 14;Maracanaú;Quinta;2021-11-11;07:50:00
AIS 06;Fortaleza;Quinta;2021-11-11;07:45:00
AIS 10;Iguatu;Quinta;2021-11-11;07:30:00
AIS 10;Iguatu;Quinta;2021-11-11;07:30:00
AIS 12;Caucaia;Quinta;2021-11-11;07:10:00
AIS 06;Fortaleza;Quinta;2021-11-11;07:00:00
AIS 14;Maracanaú;Quinta;2021-11-11;07:00:00
AIS 10;Iguatu;Quinta;2021-11-11;07:00:00
AIS 17;Fortaleza;Quinta;2021-11-11;06:45:00
AIS 16;Fortaleza;Quinta;2021-11-11;06:00:00
AIS 14;Maracanaú;Quinta;2021-11-11;05:40:00
AIS 14;Maracanaú;Quinta;2021-11-11;05:30:00
AIS 14;Maracanaú;Quinta;2021-11-11;05:30:00
AIS 20;Fortaleza;Quinta;2021-11-11;05:20:00
AIS 17;Fortaleza;Quinta;2021-11-11;05:00:00
AIS 17;Fortaleza;Quinta;2021-11-11;05:00:00
AIS 17;Fortaleza;Quinta;2021-11-11;04:50:00
AIS Não Identificada (Fortaleza);Fortaleza;Quinta;2021-11-11;04:30:00
AIS 18;Fortaleza;Quinta;2021-11-11;04:20:00
AIS 09;Pedra Branca;Sexta;2021-11-12;23:40:00
AIS 07;Crateús;Sexta;2021-11-12;23:15:00
AIS 05;Fortaleza;Sexta;2021-11-12;23:00:00
AIS 21;Fortaleza;Sexta;2021-11-12;23:00:00
AIS 05;Fortaleza;Sexta;2021-11-12;22:55:00
AIS 06;Fortaleza;Sexta;2021-11-12;22:30:00
AIS 06;Fortaleza;Sexta;2021-11-12;22:30:00
AIS 17;Fortaleza;Sexta;2021-11-12;22:20:00
AIS 18;Fortaleza;Sexta;2021-11-12;21:50:00
AIS 22;Fortaleza;Sexta;2021-11-12;21:40:00
AIS 20;Fortaleza;Sexta;2021-11-12;21:30:00
AIS 22;Fortaleza;Sexta;2021-11-12;21:30:00
AIS 08;Fortaleza;Sexta;2021-11-12;21:30:00
AIS 08;Fortaleza;Sexta;2021-11-12;21:30:00
AIS 08;Fortaleza;Sexta;2021-11-12;21:30:00
AIS 22;Fortaleza;Sexta;2021-11-12;21:28:00
AIS 08;Fortaleza;Sexta;2021-11-12;21:15:00
AIS 05;Fortaleza;Sexta;2021-11-12;21:15:00
AIS 20;Fortaleza;Sexta;2021-11-12;21:10:00
AIS 18;Fortaleza;Sexta;2021-11-12;21:00:00
AIS 08;Fortaleza;Sexta;2021-11-12;21:00:00
AIS 08;Fortaleza;Sexta;2021-11-12;21:00:00
AIS 25;Horizonte;Sexta;2021-11-12;21:00:00
AIS 04;Caridade;Sexta;2021-11-12;21:00:00
AIS 03;Sobral;Sexta;2021-11-12;21:00:00
AIS 06;Fortaleza;Sexta;2021-11-12;20:45:00
AIS 17;Fortaleza;Sexta;2021-11-12;20:40:00
AIS 25;Chorozinho;Sexta;2021-11-12;20:30:00
AIS 16;Fortaleza;Sexta;2021-11-12;20:30:00
AIS 24;Pacatuba;Sexta;2021-11-12;20:30:00
AIS 22;Fortaleza;Sexta;2021-11-12;20:10:00
AIS 12;Caucaia;Sexta;2021-11-12;20:00:00
AIS 06;Fortaleza;Sexta;2021-11-12;20:00:00
AIS 21;Fortaleza;Sexta;2021-11-12;20:00:00
AIS 20;Fortaleza;Sexta;2021-11-12;20:00:00
AIS 21;Fortaleza;Sexta;2021-11-12;20:00:00
AIS 21;Fortaleza;Sexta;2021-11-12;20:00:00
AIS 28;Camocim;Sexta;2021-11-12;20:00:00
AIS 03;Sobral;Sexta;2021-11-12;20:00:00
AIS 06;Fortaleza;Sexta;2021-11-12;19:50:00
AIS 05;Fortaleza;Sexta;2021-11-12;19:45:00
AIS 06;Fortaleza;Sexta;2021-11-12;19:40:00
AIS 21;Fortaleza;Sexta;2021-11-12;19:40:00
AIS 03;Santana do Acaraú;Sexta;2021-11-12;19:40:00
AIS 03;Sobral;Sexta;2021-11-12;19:40:00
AIS 06;Fortaleza;Sexta;2021-11-12;19:10:00
AIS 03;Sobral;Sexta;2021-11-12;19:10:00
AIS 19;Fortaleza;Sexta;2021-11-12;19:00:00
AIS 25;Horizonte;Sexta;2021-11-12;19:00:00
AIS 11;Cruz;Sexta;2021-11-12;19:00:00
AIS 06;Fortaleza;Sexta;2021-11-12;18:55:00
AIS 06;Fortaleza;Sexta;2021-11-12;18:40:00
AIS 16;Fortaleza;Sexta;2021-11-12;18:30:00
AIS 05;Fortaleza;Sexta;2021-11-12;18:30:00
AIS 17;Fortaleza;Sexta;2021-11-12;18:30:00
AIS 18;Fortaleza;Sexta;2021-11-12;18:30:00
AIS 02;Juazeiro do Norte;Sexta;2021-11-12;18:30:00
AIS 27;Ibiapina;Sexta;2021-11-12;18:00:00
AIS 21;Fortaleza;Sexta;2021-11-12;17:30:00
AIS 19;Fortaleza;Sexta;2021-11-12;17:00:00
AIS 22;Fortaleza;Sexta;2021-11-12;17:00:00
AIS 29;Ocara;Sexta;2021-11-12;16:45:00
AIS 03;Sobral;Sexta;2021-11-12;16:45:00
AIS 05;Fortaleza;Sexta;2021-11-12;16:15:00
AIS 05;Fortaleza;Sexta;2021-11-12;16:15:00
AIS 05;Fortaleza;Sexta;2021-11-12;16:00:00
AIS 26;Caucaia;Sexta;2021-11-12;15:40:00
AIS 03;Sobral;Sexta;2021-11-12;15:40:00
AIS 18;Fortaleza;Sexta;2021-11-12;15:30:00
AIS 25;Pacajus;Sexta;2021-11-12;15:30:00
AIS 03;Sobral;Sexta;2021-11-12;15:30:00
AIS 14;Maracanaú;Sexta;2021-11-12;15:15:00
AIS 15;Aquiraz;Sexta;2021-11-12;15:00:00
AIS Não Identificada (Fortaleza);Fortaleza;Sexta;2021-11-12;15:00:00
AIS 17;Fortaleza;Sexta;2021-11-12;14:40:00
AIS 05;Fortaleza;Sexta;2021-11-12;14:30:00
AIS 16;Fortaleza;Sexta;2021-11-12;14:30:00
AIS 21;Fortaleza;Sexta;2021-11-12;14:30:00
AIS 27;Tianguá;Sexta;2021-11-12;14:30:00
AIS 21;Fortaleza;Sexta;2021-11-12;14:10:00
AIS 21;Fortaleza;Sexta;2021-11-12;14:10:00
AIS 24;Maranguape;Sexta;2021-11-12;14:10:00
AIS 12;Caucaia;Sexta;2021-11-12;14:00:00
AIS 12;Caucaia;Sexta;2021-11-12;14:00:00
AIS 05;Fortaleza;Sexta;2021-11-12;14:00:00
AIS 18;Fortaleza;Sexta;2021-11-12;14:00:00
AIS 17;Fortaleza;Sexta;2021-11-12;14:00:00
AIS 02;Juazeiro do Norte;Sexta;2021-11-12;14:00:00
AIS 14;Maracanaú;Sexta;2021-11-12;13:50:00
AIS 24;Maranguape;Sexta;2021-11-12;13:50:00
AIS 17;Fortaleza;Sexta;2021-11-12;13:40:00
AIS 17;Fortaleza;Sexta;2021-11-12;13:30:00
AIS 22;Fortaleza;Sexta;2021-11-12;13:30:00
AIS 20;Fortaleza;Sexta;2021-11-12;13:20:00
AIS 21;Fortaleza;Sexta;2021-11-12;13:15:00
AIS 17;Fortaleza;Sexta;2021-11-12;13:00:00
AIS 21;Fortaleza;Sexta;2021-11-12;13:00:00
AIS 22;Fortaleza;Sexta;2021-11-12;13:00:00
AIS 05;Fortaleza;Sexta;2021-11-12;12:30:00
AIS 08;Fortaleza;Sexta;2021-11-12;12:30:00
AIS 30;Fortim;Sexta;2021-11-12;12:30:00
AIS 21;Fortaleza;Sexta;2021-11-12;12:10:00
AIS 26;Caucaia;Sexta;2021-11-12;12:00:00
AIS 06;Fortaleza;Sexta;2021-11-12;12:00:00
AIS 14;Maracanaú;Sexta;2021-11-12;12:00:00
AIS 22;Fortaleza;Sexta;2021-11-12;11:30:00
AIS 17;Fortaleza;Sexta;2021-11-12;11:30:00
AIS 21;Fortaleza;Sexta;2021-11-12;11:30:00
AIS 25;Pacajus;Sexta;2021-11-12;11:30:00
AIS 16;Fortaleza;Sexta;2021-11-12;11:20:00
AIS 06;Fortaleza;Sexta;2021-11-12;11:18:00
AIS 16;Fortaleza;Sexta;2021-11-12;11:10:00
AIS Não Identificada (Caucaia);Caucaia;Sexta;2021-11-12;11:00:00
AIS Não Identificada (Fortaleza);Fortaleza;Sexta;2021-11-12;11:00:00
AIS 14;Maracanaú;Sexta;2021-11-12;11:00:00
AIS 21;Fortaleza;Sexta;2021-11-12;10:40:00
AIS 25;Itaitinga;Sexta;2021-11-12;10:35:00
AIS 05;Fortaleza;Sexta;2021-11-12;10:30:00
AIS 19;Fortaleza;Sexta;2021-11-12;10:30:00
AIS 06;Fortaleza;Sexta;2021-11-12;09:40:00
AIS 26;Caucaia;Sexta;2021-11-12;09:30:00
AIS 02;Juazeiro do Norte;Sexta;2021-11-12;09:05:00
AIS 18;Fortaleza;Sexta;2021-11-12;09:00:00
AIS 02;Barbalha;Sexta;2021-11-12;09:00:00
AIS 02;Juazeiro do Norte;Sexta;2021-11-12;09:00:00
AIS 02;Juazeiro do Norte;Sexta;2021-11-12;09:00:00
AIS 02;Juazeiro do Norte;Sexta;2021-11-12;08:50:00
AIS 02;Juazeiro do Norte;Sexta;2021-11-12;08:45:00
AIS 19;Fortaleza;Sexta;2021-11-12;08:35:00
AIS 16;Fortaleza;Sexta;2021-11-12;08:00:00
AIS 17;Fortaleza;Sexta;2021-11-12;07:50:00
AIS 18;Fortaleza;Sexta;2021-11-12;07:40:00
AIS 16;Fortaleza;Sexta;2021-11-12;07:30:00
AIS 16;Fortaleza;Sexta;2021-11-12;07:30:00
AIS 19;Fortaleza;Sexta;2021-11-12;07:30:00
AIS 03;Sobral;Sexta;2021-11-12;07:30:00
AIS 16;Fortaleza;Sexta;2021-11-12;07:00:00
AIS 11;Itapipoca;Sexta;2021-11-12;06:30:00
AIS 21;Fortaleza;Sexta;2021-11-12;06:25:00
AIS 16;Fortaleza;Sexta;2021-11-12;06:20:00
AIS 06;Fortaleza;Sexta;2021-11-12;06:00:00
AIS 11;Itarema;Sexta;2021-11-12;05:40:00
AIS 05;Fortaleza;Sexta;2021-11-12;05:30:00
AIS 14;Maracanaú;Sexta;2021-11-12;05:20:00
AIS 20;Fortaleza;Sexta;2021-11-12;05:10:00
AIS 17;Fortaleza;Sexta;2021-11-12;05:05:00
AIS Não Identificada (Fortaleza);Fortaleza;Sexta;2021-11-12;05:05:00
AIS 20;Fortaleza;Sexta;2021-11-12;05:05:00
AIS 21;Fortaleza;Sexta;2021-11-12;05:00:00
AIS 21;Fortaleza;Sexta;2021-11-12;05:00:00
AIS 17;Fortaleza;Sexta;2021-11-12;05:00:00
AIS Não Identificada (Fortaleza);Fortaleza;Sexta;2021-11-12;04:50:00
AIS 21;Fortaleza;Sexta;2021-11-12;04:50:00
AIS 05;Fortaleza;Sexta;2021-11-12;04:45:00
AIS 24;Guaiúba;Sexta;2021-11-12;04:00:00
AIS 05;Fortaleza;Sexta;2021-11-12;03:30:00
AIS 10;Iguatu;Sexta;2021-11-12;02:00:00
AIS 20;Fortaleza;Sexta;2021-11-12;01:30:00
AIS 06;Fortaleza;Sexta;2021-11-12;00:00:00
AIS 08;Fortaleza;Sábado;2021-11-13;23:30:00
AIS 08;Fortaleza;Sábado;2021-11-13;23:00:00
AIS 14;Maracanaú;Sábado;2021-11-13;23:00:00
AIS 02;Juazeiro do Norte;Sábado;2021-11-13;23:00:00
AIS 03;Sobral;Sábado;2021-11-13;23:00:00
AIS 18;Fortaleza;Sábado;2021-11-13;22:30:00
AIS 18;Fortaleza;Sábado;2021-11-13;22:30:00
AIS 20;Fortaleza;Sábado;2021-11-13;22:00:00
AIS 18;Fortaleza;Sábado;2021-11-13;22:00:00
AIS 19;Fortaleza;Sábado;2021-11-13;22:00:00
AIS 16;Fortaleza;Sábado;2021-11-13;21:45:00
AIS 05;Fortaleza;Sábado;2021-11-13;21:20:00
AIS 05;Fortaleza;Sábado;2021-11-13;21:00:00
AIS 06;Fortaleza;Sábado;2021-11-13;21:00:00
AIS 25;Itaitinga;Sábado;2021-11-13;21:00:00
AIS 18;Fortaleza;Sábado;2021-11-13;20:53:00
AIS 19;Fortaleza;Sábado;2021-11-13;20:52:22
AIS 21;Fortaleza;Sábado;2021-11-13;20:50:00
AIS 16;Fortaleza;Sábado;2021-11-13;20:40:00
AIS 18;Fortaleza;Sábado;2021-11-13;20:32:00
AIS 08;Fortaleza;Sábado;2021-11-13;20:30:00
AIS 04;Boa Viagem;Sábado;2021-11-13;20:30:00
AIS 03;Sobral;Sábado;2021-11-13;20:30:00
AIS 16;Fortaleza;Sábado;2021-11-13;20:08:00
AIS Não Identificada (Caucaia);Caucaia;Sábado;2021-11-13;20:00:00
AIS 22;Fortaleza;Sábado;2021-11-13;20:00:00
AIS 18;Fortaleza;Sábado;2021-11-13;20:00:00
AIS Não Identificada (Fortaleza);Fortaleza;Sábado;2021-11-13;20:00:00
AIS 06;Fortaleza;Sábado;2021-11-13;20:00:00
AIS 02;Juazeiro do Norte;Sábado;2021-11-13;20:00:00
AIS 08;Fortaleza;Sábado;2021-11-13;19:50:00
AIS 06;Fortaleza;Sábado;2021-11-13;19:45:00
AIS 21;Fortaleza;Sábado;2021-11-13;19:40:00
AIS 08;Fortaleza;Sábado;2021-11-13;19:40:00
AIS 16;Fortaleza;Sábado;2021-11-13;19:30:00
AIS 16;Fortaleza;Sábado;2021-11-13;19:30:00
AIS 08;Fortaleza;Sábado;2021-11-13;19:30:00
AIS 07;Crateús;Sábado;2021-11-13;19:20:00
AIS 18;Fortaleza;Sábado;2021-11-13;19:15:00
AIS 21;Fortaleza;Sábado;2021-11-13;19:10:00
AIS Não Identificada (Fortaleza);Fortaleza;Sábado;2021-11-13;19:00:00
AIS 05;Fortaleza;Sábado;2021-11-13;19:00:00
AIS 06;Fortaleza;Sábado;2021-11-13;19:00:00
AIS 02;Crato;Sábado;2021-11-13;19:00:00
AIS 09;Morada Nova;Sábado;2021-11-13;19:00:00
AIS 16;Fortaleza;Sábado;2021-11-13;18:00:00
AIS 25;Horizonte;Sábado;2021-11-13;18:00:00
AIS 03;Forquilha;Sábado;2021-11-13;18:00:00
AIS 03;Sobral;Sábado;2021-11-13;17:30:00
AIS 16;Fortaleza;Sábado;2021-11-13;17:00:00
